Dataset,GWAS Type,Error Type,Error Rate,Approach,Epsilon,Retention Ratio
hair,chi2,noise,0.1,proposed,5,0.2051947064192272
hair,odds,flipping,0.0,ldp,2,0.8977528089887641
hair,odds,flipping,0.2,ldp,1,0.03082019711233197
hair,chi2,noise,0.1,proposed,5,0.2473124300111983
hair,chi2,noise,0.1,proposed,5,0.2162768031189084
hair,chi2,noise,0.1,proposed,5,0.26985916818267364
hair,odds,flipping,0.2,ldp,1,0.035165502581232966
hair,odds,flipping,0.2,ldp,1,0.036363636363636376
hair,chi2,noise,0.1,proposed,5,0.21242030253781718
hair,odds,flipping,0.2,ldp,1,0.033727189906965216
hair,odds,flipping,0.2,ldp,1,0.037940304680499026
hair,chi2,noise,0.1,proposed,5,0.21336516612417855
hair,odds,flipping,0.2,ldp,1,0.03618419236396764
hair,odds,flipping,0.1,ldp,2,0.019302461518477698
hair,odds,flipping,0.2,ldp,1,0.03628909808685088
hair,odds,flipping,0.1,ldp,2,0.017084551232200873
hair,chi2,noise,0.1,proposed,5,0.22776911791674304
hair,odds,flipping,0.2,ldp,1,0.04370427628854601
hair,chi2,noise,0.1,proposed,5,0.21863747569161274
hair,odds,flipping,0.1,ldp,2,0.018178866012859674
hair,odds,flipping,0.3,ldp,1,0.06758037029548536
hair,odds,flipping,0.3,ldp,1,0.04115939413083047
hair,odds,flipping,0.1,ldp,2,0.020943391166769465
hair,odds,flipping,0.1,ldp,2,0.011117964120028967
hair,odds,flipping,0.3,ldp,1,0.051126599771675774
hair,odds,flipping,0.3,ldp,1,0.06031364537643458
hair,odds,flipping,0.3,ldp,1,0.05240641711229954
hair,odds,flipping,0.3,ldp,1,0.05186564922189507
hair,odds,flipping,0.3,ldp,1,0.04833115232465446
hair,odds,flipping,0.2,ldp,2,0.03709797642381918
hair,odds,flipping,0.3,ldp,1,0.059887039596226654
hair,odds,flipping,0.0,ldp,2,0.903370786516854
hair,odds,flipping,0.2,ldp,2,0.03939929809288034
hair,odds,flipping,0.3,ldp,1,0.049405155320555116
hair,odds,flipping,0.3,ldp,1,0.0578681728053837
hair,odds,flipping,0.2,ldp,2,0.035974380918201154
hair,odds,flipping,0.4,ldp,1,0.05812451797299145
hair,odds,flipping,0.4,ldp,1,0.08554966802860065
hair,chi2,noise,0.2,proposed,5,0.365388204553938
hair,odds,flipping,0.2,ldp,2,0.03974753108251483
hair,odds,flipping,0.2,ldp,2,0.030924721821693812
hair,odds,flipping,0.4,ldp,1,0.08255029314622542
hair,chi2,noise,0.2,proposed,5,0.3740724762726489
hair,chi2,noise,0.2,proposed,5,0.37758031442241974
hair,chi2,noise,0.2,proposed,5,0.4127487095778003
hair,odds,flipping,0.4,ldp,1,0.073577332132303
hair,chi2,noise,0.2,proposed,5,0.41082757398546865
hair,odds,flipping,0.4,ldp,1,0.08143459915611817
hair,odds,flipping,0.4,ldp,1,0.07723099290443902
hair,odds,flipping,0.4,ldp,1,0.07876964023772437
hair,chi2,noise,0.2,proposed,5,0.39393642251208605
hair,odds,flipping,0.3,ldp,2,0.05122574055158324
hair,odds,flipping,0.4,ldp,1,0.06879217433903817
hair,odds,flipping,0.1,ldp,2,0.01673594164811887
hair,chi2,noise,0.2,proposed,5,0.39734794603215656
hair,odds,flipping,0.3,ldp,2,0.059204623757224684
hair,odds,flipping,0.4,ldp,1,0.06907504859432034
hair,chi2,noise,0.2,proposed,5,0.3600873516565932
hair,odds,flipping,0.4,ldp,1,0.07382069881003184
hair,odds,flipping,0.3,ldp,2,0.05544973862885294
hair,odds,flipping,0.5,ldp,1,0.07833748847375432
hair,odds,flipping,0.5,ldp,1,0.09575712045989027
hair,odds,flipping,0.3,ldp,2,0.07223214411272516
hair,odds,flipping,0.3,ldp,2,0.07297183276848873
hair,odds,flipping,0.5,ldp,1,0.09728399306152424
hair,odds,flipping,0.5,ldp,1,0.08401337688112387
hair,odds,flipping,0.5,ldp,1,0.09749652294853961
hair,odds,flipping,0.5,ldp,1,0.08626056789235981
hair,odds,flipping,0.5,ldp,1,0.0934701683685667
hair,odds,flipping,0.4,ldp,2,0.08200824918219318
hair,odds,flipping,0.5,ldp,1,0.08904220906064919
hair,odds,flipping,0.5,ldp,1,0.08652779297088653
hair,odds,flipping,0.2,ldp,2,0.04501727562097024
hair,odds,flipping,0.4,ldp,2,0.09605309227488301
hair,odds,flipping,0.5,ldp,1,0.10819802784766608
hair,odds,flipping,0.4,ldp,2,0.06260054678487337
hair,odds,flipping,0.6,ldp,1,0.12857718803134155
hair,chi2,noise,0.3,proposed,5,0.43691097578657384
hair,odds,flipping,0.6,ldp,1,0.11498364386289295
hair,chi2,noise,0.3,proposed,5,0.4592879256965945
hair,odds,flipping,0.4,ldp,2,0.08613807811057717
hair,odds,flipping,0.4,ldp,2,0.08022726549320425
hair,chi2,noise,0.3,proposed,5,0.4551429698991856
hair,odds,flipping,0.6,ldp,1,0.11565094323340064
hair,chi2,noise,0.3,proposed,5,0.4604749592689665
hair,chi2,noise,0.3,proposed,5,0.4798895816642864
hair,odds,flipping,0.6,ldp,1,0.12153989540723864
hair,odds,flipping,0.6,ldp,1,0.12427035330261138
hair,odds,flipping,0.6,ldp,1,0.12532318472876647
hair,chi2,noise,0.3,proposed,5,0.4765948963317384
hair,odds,flipping,0.6,ldp,1,0.14243194446879004
hair,odds,flipping,0.5,ldp,2,0.10075791908237097
hair,odds,flipping,0.6,ldp,1,0.12685928303905836
hair,chi2,noise,0.3,proposed,5,0.4805398878979095
hair,chi2,noise,0.3,proposed,5,0.43951264432953174
hair,odds,flipping,0.6,ldp,1,0.11651909767168911
hair,odds,flipping,0.3,ldp,2,0.06106790791860617
hair,odds,flipping,0.5,ldp,2,0.09530257927972885
hair,odds,flipping,0.6,ldp,1,0.139289597680319
hair,odds,flipping,0.5,ldp,2,0.08850775890359575
hair,odds,flipping,0.7,ldp,1,0.141974451801692
hair,odds,flipping,0.5,ldp,2,0.10449094068861098
hair,odds,flipping,0.5,ldp,2,0.0862140165528158
hair,odds,flipping,0.7,ldp,1,0.1649655283310888
hair,odds,flipping,0.7,ldp,1,0.19317373383772796
hair,odds,flipping,0.7,ldp,1,0.15954867972822917
hair,odds,flipping,0.7,ldp,1,0.1847571189279732
hair,odds,flipping,0.7,ldp,1,0.16347091261551205
hair,odds,flipping,0.7,ldp,1,0.14813828290596687
hair,odds,flipping,0.6,ldp,2,0.1210134796941611
hair,odds,flipping,0.7,ldp,1,0.17854628949993412
hair,odds,flipping,0.7,ldp,1,0.18077277774640987
hair,odds,flipping,0.4,ldp,2,0.08892319444886532
hair,odds,flipping,0.6,ldp,2,0.1306979005029072
hair,odds,flipping,0.7,ldp,1,0.20159034874748272
hair,odds,flipping,0.6,ldp,2,0.11220939263708385
hair,chi2,noise,0.4,proposed,5,0.5020211763319883
hair,odds,flipping,0.8,ldp,1,0.18624812571806915
hair,chi2,noise,0.4,proposed,5,0.5128768807446871
hair,chi2,noise,0.4,proposed,5,0.5178001855121033
hair,odds,flipping,0.6,ldp,2,0.13735347454616842
hair,odds,flipping,0.8,ldp,1,0.19112819013407956
hair,odds,flipping,0.6,ldp,2,0.1278674119912505
hair,odds,flipping,0.8,ldp,1,0.19085304019794747
hair,chi2,noise,0.4,proposed,5,0.5505806461060831
hair,chi2,noise,0.4,proposed,5,0.5381542295851047
hair,odds,flipping,0.8,ldp,1,0.18019715133035374
hair,odds,flipping,0.8,ldp,1,0.19182156133828998
hair,chi2,noise,0.4,proposed,5,0.5214731264860422
hair,odds,flipping,0.8,ldp,1,0.19173802263898754
hair,odds,flipping,0.8,ldp,1,0.20634042801783736
hair,odds,flipping,0.7,ldp,2,0.1785669922646943
hair,chi2,noise,0.4,proposed,5,0.5364905584572117
hair,chi2,noise,0.4,proposed,5,0.5072167062062501
hair,odds,flipping,0.8,ldp,1,0.1861618144605488
hair,odds,flipping,0.8,ldp,1,0.18132074683597166
hair,odds,flipping,0.7,ldp,2,0.16893924966673024
hair,odds,flipping,0.5,ldp,2,0.07948104685376056
hair,odds,flipping,0.8,ldp,1,0.20530470740570572
hair,odds,flipping,0.7,ldp,2,0.199218941147686
hair,odds,flipping,0.9,ldp,1,0.2402526039530879
hair,odds,flipping,0.9,ldp,1,0.2651230759238813
hair,odds,flipping,0.7,ldp,2,0.17741382593791666
hair,odds,flipping,0.7,ldp,2,0.15936012188154636
hair,odds,flipping,0.9,ldp,1,0.22424826110219365
hair,odds,flipping,0.9,ldp,1,0.20443592907709296
hair,odds,flipping,0.9,ldp,1,0.2294797687861272
hair,odds,flipping,0.9,ldp,1,0.23558485419237518
hair,odds,flipping,0.9,ldp,1,0.23927253342081523
hair,odds,flipping,0.8,ldp,2,0.19139133703688238
hair,odds,flipping,0.9,ldp,1,0.24136520101318437
hair,odds,flipping,0.9,ldp,1,0.22097378277153557
hair,odds,flipping,0.8,ldp,2,0.19378168985519006
hair,odds,flipping,0.6,ldp,2,0.14297145207425832
hair,odds,flipping,0.9,ldp,1,0.2506700439479552
hair,chi2,noise,0.5,proposed,5,0.5632080967845898
hair,odds,flipping,0.8,ldp,2,0.16610417275803013
hair,odds,flipping,1.0,ldp,1,0.28988764044943827
hair,chi2,noise,0.5,proposed,5,0.5546332921821069
hair,chi2,noise,0.5,proposed,5,0.5694423772742436
hair,odds,flipping,1.0,ldp,1,0.3152522113315802
hair,odds,flipping,0.8,ldp,2,0.19919685231006368
hair,odds,flipping,0.8,ldp,2,0.1947024702875917
hair,chi2,noise,0.5,proposed,5,0.5915692007797271
hair,odds,flipping,1.0,ldp,1,0.3069963841094959
hair,chi2,noise,0.5,proposed,5,0.5794190780332025
hair,odds,flipping,1.0,ldp,1,0.31843174754960557
hair,odds,flipping,1.0,ldp,1,0.3361702127659575
hair,chi2,noise,0.5,proposed,5,0.5660392419404676
hair,odds,flipping,1.0,ldp,1,0.32280659813530954
hair,odds,flipping,1.0,ldp,1,0.2965096820463782
hair,odds,flipping,0.9,ldp,2,0.2524431166244506
hair,chi2,noise,0.5,proposed,5,0.5602123430136121
hair,chi2,noise,0.5,proposed,5,0.5558479532163743
hair,odds,flipping,1.0,ldp,1,0.32918957685871386
hair,odds,flipping,1.0,ldp,1,0.32806598135309584
hair,odds,flipping,0.9,ldp,2,0.22408868685135952
hair,odds,flipping,0.7,ldp,2,0.1660826509236336
hair,odds,flipping,1.0,ldp,1,0.33475974181209667
hair,odds,flipping,0.9,ldp,2,0.23012491610919872
hair,odds,flipping,0.9,ldp,2,0.24698945021013818
hair,odds,flipping,0.9,ldp,2,0.23295308345484167
hair,odds,flipping,1.0,ldp,2,0.33468802295003586
hair,odds,flipping,0.0,ldp,2,0.8932584269662921
hair,odds,flipping,0.0,ldp,2,0.895505617977528
hair,odds,flipping,1.0,ldp,2,0.28961576402088396
hair,chi2,noise,0.6,proposed,5,0.5798806341598304
hair,odds,flipping,0.8,ldp,2,0.22106031720277453
hair,odds,flipping,0.0,ldp,2,0.898876404494382
hair,odds,flipping,1.0,ldp,2,0.32930910829548166
hair,chi2,noise,0.6,proposed,5,0.5996739230274639
hair,chi2,noise,0.6,proposed,5,0.6032941396043301
hair,odds,flipping,0.0,ldp,2,0.8898876404494382
hair,odds,flipping,1.0,ldp,2,0.296039746890263
hair,chi2,noise,0.6,proposed,5,0.6206140350877193
hair,odds,flipping,1.0,ldp,2,0.31724129634530707
hair,chi2,noise,0.6,proposed,5,0.5884304225609616
hair,odds,flipping,0.0,ldp,3,0.9044943820224719
hair,odds,flipping,0.0,ldp,3,0.8808988764044944
hair,odds,flipping,0.0,ldp,3,0.898876404494382
hair,chi2,noise,0.6,proposed,5,0.5949007304738715
hair,odds,flipping,0.0,ldp,3,0.8932584269662921
hair,odds,flipping,0.0,ldp,3,0.9
hair,chi2,noise,0.6,proposed,5,0.5946890587851382
hair,chi2,noise,0.6,proposed,5,0.5870670265407107
hair,odds,flipping,0.0,ldp,3,0.8921348314606742
hair,odds,flipping,0.1,ldp,2,0.011396851787294437
hair,odds,flipping,0.1,ldp,2,0.007798762185565855
hair,odds,flipping,0.9,ldp,2,0.22970666437944942
hair,odds,flipping,0.1,ldp,2,0.015543071161048694
hair,odds,flipping,0.1,ldp,2,0.010455016335963019
hair,odds,flipping,0.1,ldp,3,0.013241426939729628
hair,odds,flipping,0.1,ldp,3,0.006194384678726017
hair,odds,flipping,0.0,ldp,3,0.9
hair,odds,flipping,0.1,ldp,3,0.011048242203212544
hair,odds,flipping,0.1,ldp,3,0.016189869046670302
hair,odds,flipping,0.1,ldp,3,0.008747044917257751
hair,odds,flipping,0.0,ldp,3,0.8977528089887641
hair,odds,flipping,0.1,ldp,3,0.012702207347198957
hair,odds,flipping,0.0,ldp,3,0.895505617977528
hair,odds,flipping,0.2,ldp,2,0.040024596120521005
hair,odds,flipping,0.2,ldp,2,0.03939051006385896
hair,chi2,noise,0.7,proposed,5,0.6138044286540527
hair,odds,flipping,0.0,ldp,4,0.8876404494382022
hair,odds,flipping,1.0,ldp,2,0.31878834540336365
hair,odds,flipping,0.0,ldp,3,0.8977528089887641
hair,chi2,noise,0.7,proposed,5,0.6233899774937541
hair,chi2,noise,0.7,proposed,5,0.6191862268638197
hair,odds,flipping,0.2,ldp,2,0.051397929709634194
hair,chi2,noise,0.7,proposed,5,0.6430778032036613
hair,odds,flipping,0.2,ldp,2,0.03617061407054134
hair,chi2,noise,0.7,proposed,5,0.6299052345648755
hair,odds,flipping,0.2,ldp,3,0.041185029504486326
hair,odds,flipping,0.2,ldp,3,0.03797321693207234
hair,odds,flipping,0.1,ldp,3,0.011111111111111183
hair,odds,flipping,0.2,ldp,3,0.043155011459556136
hair,chi2,noise,0.7,proposed,5,0.5954863424383744
hair,chi2,noise,0.7,proposed,5,0.6215920235371036
hair,chi2,noise,0.7,proposed,5,0.6055435297998226
hair,odds,flipping,0.2,ldp,3,0.033546196750464774
hair,odds,flipping,0.2,ldp,3,0.04268585131894487
hair,odds,flipping,0.1,ldp,3,-0.0011770364333524297
hair,odds,flipping,0.2,ldp,3,0.03841780508177728
hair,odds,flipping,0.1,ldp,3,0.010162828379419286
hair,odds,flipping,0.3,ldp,2,0.04866383237169747
hair,odds,flipping,0.3,ldp,2,0.06283629526836465
hair,odds,flipping,0.1,ldp,4,0.0017902710791058984
hair,odds,flipping,0.1,ldp,3,-0.0011770364333524297
hair,odds,flipping,0.3,ldp,2,0.060209737827715326
hair,odds,flipping,0.3,ldp,2,0.0651864452303147
hair,odds,flipping,0.3,ldp,3,0.05854484682990879
hair,odds,flipping,0.3,ldp,3,0.05619768118537083
hair,odds,flipping,0.2,ldp,3,0.03788968824940053
hair,odds,flipping,0.3,ldp,3,0.04887640449438202
hair,odds,flipping,0.3,ldp,3,0.049964934270408934
hair,odds,flipping,0.3,ldp,3,0.05537848605577689
hair,odds,flipping,0.2,ldp,3,0.031086142322097388
hair,odds,flipping,0.3,ldp,3,0.05282540250981094
hair,odds,flipping,0.0,ldp,4,0.8910112359550562
hair,odds,flipping,0.2,ldp,3,0.03939051006385896
hair,odds,flipping,0.4,ldp,2,0.07188008660060996
hair,chi2,noise,0.8,proposed,5,0.6274152714997963
hair,odds,flipping,0.4,ldp,2,0.058635591452329106
hair,odds,flipping,0.2,ldp,3,0.01627132750728255
hair,chi2,noise,0.8,proposed,5,0.6415282134696565
hair,chi2,noise,0.8,proposed,5,0.6345885431811573
hair,odds,flipping,0.2,ldp,4,0.024677486475239263
hair,odds,flipping,0.4,ldp,2,0.07882145943943697
hair,chi2,noise,0.8,proposed,5,0.6660029826413976
hair,chi2,noise,0.8,proposed,5,0.6463340710093332
hair,odds,flipping,0.4,ldp,2,0.05964891365898728
hair,odds,flipping,0.4,ldp,3,0.04905671623997854
hair,odds,flipping,0.4,ldp,3,0.050660149614043415
hair,odds,flipping,0.3,ldp,3,0.06201859229747675
hair,chi2,noise,0.8,proposed,5,0.6286527886881382
hair,odds,flipping,0.4,ldp,3,0.088749822215901
hair,chi2,noise,0.8,proposed,5,0.6292744984006979
hair,chi2,noise,0.8,proposed,5,0.6336112191778284
hair,odds,flipping,0.4,ldp,3,0.051083360653294774
hair,odds,flipping,0.4,ldp,3,0.0631299734748011
hair,odds,flipping,0.4,ldp,3,0.056591064882424824
hair,odds,flipping,0.3,ldp,3,0.03946403893528816
hair,odds,flipping,0.1,ldp,4,-0.004351427540782105
hair,odds,flipping,0.3,ldp,3,0.05619618902666479
hair,odds,flipping,0.5,ldp,2,0.11724686627265046
hair,odds,flipping,0.5,ldp,2,0.0963789804229429
hair,odds,flipping,0.3,ldp,3,0.04347473412245395
hair,odds,flipping,0.5,ldp,2,0.07712413863335477
hair,odds,flipping,0.3,ldp,4,0.03737306975905785
hair,odds,flipping,0.5,ldp,2,0.09803902327331016
hair,odds,flipping,0.5,ldp,3,0.10245653631650398
hair,odds,flipping,0.5,ldp,3,0.0803166347742178
hair,odds,flipping,0.4,ldp,3,0.06976127320954906
hair,odds,flipping,0.5,ldp,3,0.1098590634539196
hair,odds,flipping,0.5,ldp,3,0.11305464239569529
hair,odds,flipping,0.5,ldp,3,0.0915525898303976
hair,odds,flipping,0.5,ldp,3,0.1008733624454149
hair,odds,flipping,0.4,ldp,3,0.08789365405918659
hair,odds,flipping,0.2,ldp,4,0.02311000138715491
hair,odds,flipping,0.4,ldp,3,0.05067803177063146
hair,chi2,noise,0.9,proposed,5,0.6261978475600767
hair,odds,flipping,0.6,ldp,2,0.12910748357006563
hair,chi2,noise,0.9,proposed,5,0.6444927383523875
hair,odds,flipping,0.6,ldp,2,0.11444971735641007
hair,odds,flipping,0.4,ldp,3,0.06676689349580633
hair,chi2,noise,0.9,proposed,5,0.6400235264761973
hair,odds,flipping,0.6,ldp,2,0.12735322568643492
hair,odds,flipping,0.4,ldp,4,0.0890489001424275
hair,chi2,noise,0.9,proposed,5,0.6755050874752946
hair,chi2,noise,0.9,proposed,5,0.6506765358454879
hair,odds,flipping,0.6,ldp,2,0.12746528020099102
hair,odds,flipping,0.6,ldp,3,0.1327552515876893
hair,chi2,noise,0.9,proposed,5,0.6434028724661394
hair,odds,flipping,0.5,ldp,3,0.10232896652110623
hair,odds,flipping,0.6,ldp,3,0.12158210621815901
hair,odds,flipping,0.6,ldp,3,0.12214684474595427
hair,chi2,noise,0.9,proposed,5,0.6546320511423487
hair,chi2,noise,0.9,proposed,5,0.6369445867798843
hair,odds,flipping,0.6,ldp,3,0.13238886174890074
hair,odds,flipping,0.6,ldp,3,0.1266068811501152
hair,odds,flipping,0.6,ldp,3,0.12360248447204969
hair,odds,flipping,0.5,ldp,3,0.1257163348246303
hair,odds,flipping,0.5,ldp,3,0.08910096004448587
hair,odds,flipping,0.3,ldp,4,0.035396262693024094
hair,odds,flipping,0.7,ldp,2,0.15377622631904286
hair,odds,flipping,0.5,ldp,3,0.1257163348246303
hair,odds,flipping,0.7,ldp,2,0.18121990369181373
hair,odds,flipping,0.7,ldp,2,0.13946560253038853
hair,odds,flipping,0.5,ldp,4,0.13232130050203195
hair,odds,flipping,0.7,ldp,2,0.18232461523935417
hair,odds,flipping,0.7,ldp,3,0.18516665093003493
hair,odds,flipping,0.6,ldp,3,0.1298136645962733
hair,odds,flipping,0.7,ldp,3,0.19182324615239355
hair,odds,flipping,0.7,ldp,3,0.1626304498018254
hair,odds,flipping,0.7,ldp,3,0.17056935133604
hair,odds,flipping,0.7,ldp,3,0.181210461712775
hair,odds,flipping,0.7,ldp,3,0.17226890756302526
hair,chi2,noise,1.0,proposed,5,0.641096562313401
hair,odds,flipping,0.6,ldp,3,0.12119030898876404
hair,odds,flipping,0.6,ldp,3,0.11755530741852183
hair,odds,flipping,0.4,ldp,4,0.07833517961702796
hair,chi2,noise,1.0,proposed,5,0.6536508215446798
hair,chi2,noise,1.0,proposed,5,0.6503349606243096
hair,odds,flipping,0.6,ldp,3,0.1258778089887641
hair,odds,flipping,0.8,ldp,2,0.22182140745121226
hair,odds,flipping,0.8,ldp,2,0.1923409957736315
hair,odds,flipping,0.8,ldp,2,0.1794271790210601
hair,chi2,noise,1.0,proposed,5,0.6844511302790833
hair,odds,flipping,0.6,ldp,4,0.1220154494382022
hair,chi2,noise,1.0,proposed,5,0.6744928728070175
hair,odds,flipping,0.8,ldp,2,0.2004139562389119
hair,chi2,noise,1.0,proposed,5,0.6491190973530117
hair,odds,flipping,0.8,ldp,3,0.22379262763650698
hair,odds,flipping,0.7,ldp,3,0.1907563025210084
hair,odds,flipping,0.8,ldp,3,0.2089690518430909
hair,odds,flipping,0.8,ldp,3,0.22364704669621682
hair,chi2,noise,1.0,proposed,5,0.6689179002192982
hair,chi2,noise,1.0,proposed,5,0.6516002961279548
hair,odds,flipping,0.8,ldp,3,0.20553912872067803
hair,odds,flipping,0.8,ldp,3,0.1956436033904988
hair,odds,flipping,0.8,ldp,3,0.20350877192982464
hair,odds,flipping,0.7,ldp,3,0.17032805982488453
hair,odds,flipping,0.7,ldp,3,0.17617788688509106
hair,odds,flipping,0.5,ldp,4,0.122014275468734
hair,odds,flipping,0.7,ldp,3,0.17032805982488453
hair,odds,flipping,0.9,ldp,2,0.20635140609342684
hair,odds,flipping,0.9,ldp,2,0.24591545404310178
hair,odds,flipping,0.9,ldp,2,0.2551982435748418
hair,odds,flipping,0.7,ldp,4,0.15519897786629588
hair,odds,flipping,0.9,ldp,2,0.26693682077730707
hair,odds,flipping,0.9,ldp,3,0.25695339841591447
hair,odds,flipping,0.8,ldp,3,0.21578947368421053
hair,odds,flipping,0.9,ldp,3,0.19678911796686782
hair,odds,flipping,0.9,ldp,3,0.22721035181433047
hair,odds,flipping,0.0,ldp,4,0.9
hair,odds,flipping,0.9,ldp,3,0.255963344999079
hair,odds,flipping,0.0,ldp,4,0.8943820224719101
hair,odds,flipping,0.0,ldp,4,0.8910112359550562
hair,odds,flipping,0.9,ldp,3,0.27123319211641184
hair,odds,flipping,0.0,ldp,4,0.8977528089887641
hair,odds,flipping,0.9,ldp,3,0.24221311475409835
hair,odds,flipping,0.8,ldp,3,0.2001646828292094
hair,odds,flipping,0.0,ldp,4,0.8898876404494382
hair,odds,flipping,0.8,ldp,3,0.20954070569682626
hair,odds,flipping,0.6,ldp,4,0.1378862359550561
hair,odds,flipping,0.8,ldp,3,0.1704800817160368
hair,odds,flipping,1.0,ldp,2,0.3039312807945984
hair,odds,flipping,1.0,ldp,2,0.30739521458050045
hair,odds,flipping,1.0,ldp,2,0.3015312717510191
hair,odds,flipping,0.8,ldp,4,0.18448646056992757
hair,odds,flipping,0.0,ldp,4,0.8910112359550562
hair,odds,flipping,1.0,ldp,2,0.308146663804003
hair,odds,flipping,0.0,ldp,4,0.8853932584269663
hair,odds,flipping,0.0,ldp,4,0.898876404494382
hair,odds,flipping,1.0,ldp,3,0.3185071208759751
hair,odds,flipping,0.9,ldp,3,0.2668032786885246
hair,odds,flipping,1.0,ldp,3,0.31186944393753746
hair,odds,flipping,1.0,ldp,3,0.2927884730074668
hair,odds,flipping,0.1,ldp,4,0.024096385542168752
hair,odds,flipping,1.0,ldp,3,0.31364059257138766
hair,odds,flipping,0.1,ldp,4,0.006146728354263109
hair,odds,flipping,1.0,ldp,3,0.28491614780886954
hair,odds,flipping,0.1,ldp,4,0.009139890925816352
hair,odds,flipping,0.1,ldp,4,0.005607439703887218
hair,odds,flipping,1.0,ldp,3,0.32675159235668794
hair,odds,flipping,0.9,ldp,3,0.23172964296559806
hair,odds,flipping,0.1,ldp,4,0.01687176743356522
hair,odds,flipping,0.9,ldp,3,0.2684564376496592
hair,odds,flipping,0.7,ldp,4,0.1736199316072301
hair,odds,flipping,0.9,ldp,3,0.2548956661316212
hair,odds,flipping,0.1,ldp,4,0.017755422001567767
hair,odds,flipping,0.9,ldp,4,0.24092230272005544
hair,odds,flipping,0.1,ldp,4,0.007402827804956713
hair,odds,flipping,0.1,ldp,4,0.003214036381838037
hair,odds,flipping,1.0,ldp,3,0.3203821656050956
hair,odds,flipping,0.2,ldp,4,0.029886506935687285
hair,odds,flipping,0.2,ldp,4,0.03340641271581257
hair,odds,flipping,0.2,ldp,4,0.04326458552874679
hair,odds,flipping,0.0,ldp,5,0.8842696629213483
hair,odds,flipping,0.0,ldp,5,0.8932584269662921
hair,odds,flipping,0.2,ldp,4,0.03585391872982446
hair,odds,flipping,0.0,ldp,5,0.8887640449438202
hair,odds,flipping,1.0,ldp,3,0.28739244862840374
hair,odds,flipping,0.2,ldp,4,0.04518175809649705
hair,odds,flipping,1.0,ldp,3,0.29465636107731574
hair,odds,flipping,0.8,ldp,4,0.1804360968084885
hair,odds,flipping,1.0,ldp,3,0.3189239801599353
hair,odds,flipping,0.0,ldp,5,0.8797752808988764
hair,odds,flipping,0.2,ldp,4,0.03726123595505615
hair,odds,flipping,1.0,ldp,4,0.3020548638526166
hair,odds,flipping,0.0,ldp,5,0.9044943820224719
hair,odds,flipping,0.0,ldp,5,0.8921348314606742
hair,odds,flipping,0.2,ldp,4,0.03173472184160042
hair,odds,flipping,0.0,ldp,5,0.8932584269662921
hair,odds,flipping,0.2,ldp,4,0.0443757879715706
hair,odds,flipping,0.0,ldp,5,0.8910112359550562
hair,odds,flipping,0.0,ldp,5,0.8921348314606742
hair,odds,flipping,0.0,ldp,5,0.8865168539325843
hair,odds,flipping,0.3,ldp,4,0.06946959896507121
hair,odds,flipping,0.3,ldp,4,0.06300947345230223
hair,odds,flipping,0.3,ldp,4,0.07184794310755283
hair,odds,flipping,0.1,ldp,5,0.02449954797881959
hair,odds,flipping,0.1,ldp,5,0.008734617442482606
hair,odds,flipping,0.3,ldp,4,0.055647545830869394
hair,odds,flipping,0.1,ldp,5,0.011237291079373102
hair,odds,flipping,0.3,ldp,4,0.046856517310060686
hair,odds,flipping,0.9,ldp,4,0.23850158344540362
hair,odds,flipping,0.1,ldp,5,0.01770631538163503
hair,odds,flipping,0.3,ldp,4,0.042726275532892544
hair,odds,flipping,0.0,proposed,1,0.9067415730337078
hair,odds,flipping,0.1,ldp,5,0.02058633604546045
hair,odds,flipping,0.1,ldp,5,0.015797138238319852
hair,odds,flipping,0.3,ldp,4,0.03744805294751419
hair,odds,flipping,0.1,ldp,5,0.025442335012269113
hair,odds,flipping,0.3,ldp,4,0.06081972433243865
hair,odds,flipping,0.1,ldp,5,0.028942270437814832
hair,odds,flipping,0.1,ldp,5,0.015123337207800569
hair,odds,flipping,0.1,ldp,5,0.02214903784063027
hair,odds,flipping,0.4,ldp,4,0.07103448275862068
hair,odds,flipping,0.4,ldp,4,0.07134831460674163
hair,odds,flipping,0.4,ldp,4,0.05129492389831858
hair,odds,flipping,0.0,proposed,1,0.9
hair,odds,flipping,0.0,proposed,1,0.903370786516854
hair,odds,flipping,0.2,ldp,5,0.047313141182217855
hair,odds,flipping,0.2,ldp,5,0.035580524344569264
hair,odds,flipping,0.0,proposed,1,0.8943820224719101
hair,odds,flipping,0.2,ldp,5,0.043675883734752174
hair,odds,flipping,0.0,proposed,1,0.8853932584269663
hair,odds,flipping,0.4,ldp,4,0.09748601222691455
hair,odds,flipping,0.4,ldp,4,0.057524563624998026
hair,odds,flipping,1.0,ldp,4,0.2851553800992003
hair,odds,flipping,0.2,ldp,5,0.045234218096943946
hair,odds,flipping,0.4,ldp,4,0.06819244400874747
hair,odds,flipping,0.1,proposed,1,0.056166860390029716
hair,odds,flipping,0.2,ldp,5,0.045787224407777494
hair,odds,flipping,0.4,ldp,4,0.08182182985553765
hair,odds,flipping,0.2,ldp,5,0.050629647722954974
hair,odds,flipping,0.2,ldp,5,0.0526787168213646
hair,odds,flipping,0.4,ldp,4,0.06292775970122932
hair,odds,flipping,0.2,ldp,5,0.04560060793573251
hair,odds,flipping,0.2,ldp,5,0.053970580252944766
hair,odds,flipping,0.2,ldp,5,0.04593714378765679
