Dataset,Epsilon,Approach,Utility Metric,Utility
DATASET.eye,1,proposed,calc_sample_distance,0.3829422253634824
DATASET.eye,1,proposed,calc_sample_distance,0.38297164540402767
DATASET.eye,1,proposed,calc_sample_distance,0.3830292559908863
DATASET.eye,1,proposed,calc_sample_distance,0.38307834793913936
DATASET.eye,2,proposed,calc_sample_distance,0.3679546028575553
DATASET.eye,2,proposed,calc_sample_distance,0.36813525068860464
DATASET.eye,2,proposed,calc_sample_distance,0.36805357714321046
DATASET.eye,2,proposed,calc_sample_distance,0.3681732771887719
DATASET.eye,2,proposed,calc_sample_distance,0.368175823998252
DATASET.eye,2,proposed,calc_sample_distance,0.36797998313133906
DATASET.eye,2,proposed,calc_sample_distance,0.36826021999515934
DATASET.eye,2,proposed,calc_sample_distance,0.3681918952442812
DATASET.eye,2,proposed,calc_sample_distance,0.3681023178073973
DATASET.eye,2,proposed,calc_sample_distance,0.36826311808870554
DATASET.eye,3,proposed,calc_sample_distance,0.350953507905121
DATASET.eye,3,proposed,calc_sample_distance,0.35071410781399787
DATASET.eye,3,proposed,calc_sample_distance,0.3510256967807274
DATASET.eye,3,proposed,calc_sample_distance,0.3508302071978808
DATASET.eye,3,proposed,calc_sample_distance,0.3508888716369381
DATASET.eye,3,proposed,calc_sample_distance,0.3509073140504142
DATASET.eye,3,proposed,calc_sample_distance,0.35097256506571295
DATASET.eye,3,proposed,calc_sample_distance,0.35086744330889924
DATASET.eye,3,proposed,calc_sample_distance,0.35081940521284477
DATASET.eye,3,proposed,calc_sample_distance,0.35090942175481155
DATASET.eye,4,proposed,calc_sample_distance,0.33199839533438547
DATASET.eye,4,proposed,calc_sample_distance,0.332125384524321
DATASET.eye,4,proposed,calc_sample_distance,0.3320762047550514
DATASET.eye,4,proposed,calc_sample_distance,0.33222541266217465
DATASET.eye,4,proposed,calc_sample_distance,0.3321471641364261
DATASET.eye,4,proposed,calc_sample_distance,0.3322325261645155
DATASET.eye,4,proposed,calc_sample_distance,0.33205345911176415
DATASET.eye,4,proposed,calc_sample_distance,0.332116163317583
DATASET.eye,4,proposed,calc_sample_distance,0.33215173082928684
DATASET.eye,4,proposed,calc_sample_distance,0.332238322351608
DATASET.eye,5,proposed,calc_sample_distance,0.31263263169024896
DATASET.eye,5,proposed,calc_sample_distance,0.31277174018046866
DATASET.eye,5,proposed,calc_sample_distance,0.312628504102471
DATASET.eye,5,proposed,calc_sample_distance,0.3126595049213141
DATASET.eye,5,proposed,calc_sample_distance,0.31255622740584793
DATASET.eye,5,proposed,calc_sample_distance,0.31264738562102984
DATASET.eye,5,proposed,calc_sample_distance,0.31256940055833093
DATASET.eye,5,proposed,calc_sample_distance,0.3128731734545872
DATASET.eye,5,proposed,calc_sample_distance,0.3125660633597019
DATASET.eye,5,proposed,calc_sample_distance,0.3125376971713553
DATASET.eye,1,ldp,mean_error,0.23249946692642953
DATASET.eye,1,ldp,mean_error,0.2324265754826907
DATASET.eye,1,ldp,mean_error,0.23219024912714695
DATASET.eye,1,ldp,mean_error,0.23243254731181628
DATASET.eye,1,ldp,mean_error,0.23203331297056695
DATASET.eye,1,ldp,mean_error,0.23239425734859923
DATASET.eye,1,ldp,mean_error,0.23244598392734886
DATASET.eye,1,ldp,mean_error,0.23224399558927725
DATASET.eye,1,ldp,mean_error,0.23234507757932962
DATASET.eye,1,ldp,mean_error,0.23253090685035546
DATASET.eye,2,ldp,mean_error,0.2325244080951305
DATASET.eye,2,ldp,mean_error,0.2326258413692491
DATASET.eye,2,ldp,mean_error,0.23257244619118494
DATASET.eye,2,ldp,mean_error,0.2321880536017331
DATASET.eye,2,ldp,mean_error,0.23269504433029273
DATASET.eye,2,ldp,mean_error,0.2322677950847631
DATASET.eye,2,ldp,mean_error,0.23248664505801278
DATASET.eye,2,ldp,mean_error,0.23206598238872464
DATASET.eye,2,ldp,mean_error,0.23244141723448808
DATASET.eye,2,ldp,mean_error,0.23257815455726089
DATASET.eye,3,ldp,mean_error,0.23232303450417482
DATASET.eye,3,ldp,mean_error,0.2322618232556375
DATASET.eye,3,ldp,mean_error,0.23252273949581603
DATASET.eye,3,ldp,mean_error,0.2325371421425307
DATASET.eye,3,ldp,mean_error,0.23232865504923422
DATASET.eye,3,ldp,mean_error,0.2320755548795289
DATASET.eye,3,ldp,mean_error,0.232222830724288
DATASET.eye,3,ldp,mean_error,0.23261846440385867
DATASET.eye,3,ldp,mean_error,0.23263198884040778
DATASET.eye,3,ldp,mean_error,0.2323029234913842
DATASET.eye,4,ldp,mean_error,0.2322927362534641
DATASET.eye,4,ldp,mean_error,0.23254408000283835
DATASET.eye,4,ldp,mean_error,0.23247373536857954
DATASET.eye,4,ldp,mean_error,0.23251606509855802
DATASET.eye,4,ldp,mean_error,0.2326072233137399
DATASET.eye,4,ldp,mean_error,0.23235192761862072
DATASET.eye,4,ldp,mean_error,0.23246793918148706
DATASET.eye,4,ldp,mean_error,0.2326583351453736
DATASET.eye,4,ldp,mean_error,0.23239548684283096
DATASET.eye,4,ldp,mean_error,0.23250218937794268
DATASET.eye,5,ldp,mean_error,0.2325670012881587
DATASET.eye,5,ldp,mean_error,0.23246451416184147
DATASET.eye,5,ldp,mean_error,0.23272007332001032
DATASET.eye,5,ldp,mean_error,0.23249296817120463
DATASET.eye,5,ldp,mean_error,0.2322482109980718
DATASET.eye,5,ldp,mean_error,0.23261609323641172
DATASET.eye,5,ldp,mean_error,0.23227288870372317
DATASET.eye,5,ldp,mean_error,0.23253327801780238
DATASET.eye,5,ldp,mean_error,0.23275959277745908
DATASET.eye,5,ldp,mean_error,0.23255312556754332
DATASET.eye,1,proposed,mean_error,0.0005481787853229272
DATASET.eye,1,proposed,mean_error,0.0005540627934319685
DATASET.eye,1,proposed,mean_error,0.0005492326375215616
DATASET.eye,1,proposed,mean_error,0.00054888135345535
DATASET.eye,1,proposed,mean_error,0.0005496717426043256
DATASET.eye,1,proposed,mean_error,0.0005399236097669588
DATASET.eye,1,proposed,mean_error,0.0005509012368360659
DATASET.eye,1,proposed,mean_error,0.0005502864897201957
DATASET.eye,1,proposed,mean_error,0.00055134034191883
DATASET.eye,1,proposed,mean_error,0.0005559948557961314
DATASET.eye,2,proposed,mean_error,0.0005708366075935636
DATASET.eye,2,proposed,mean_error,0.000573734701139808
DATASET.eye,2,proposed,mean_error,0.0005790039621329794
DATASET.eye,2,proposed,mean_error,0.0005717148177590923
DATASET.eye,2,proposed,mean_error,0.0005735590591067021
DATASET.eye,2,proposed,mean_error,0.000573734701139808
DATASET.eye,2,proposed,mean_error,0.0005720661018253036
DATASET.eye,2,proposed,mean_error,0.0005697827553949293
DATASET.eye,2,proposed,mean_error,0.000562054505938278
DATASET.eye,2,proposed,mean_error,0.0005663577357493681
DATASET.eye,3,proposed,mean_error,0.0006161522521348374
DATASET.eye,3,proposed,mean_error,0.0006215971551611144
DATASET.eye,3,proposed,mean_error,0.0006296766886839772
DATASET.eye,3,proposed,mean_error,0.0006319600351143515
DATASET.eye,3,proposed,mean_error,0.0006307305408826116
DATASET.eye,3,proposed,mean_error,0.0006277446263198143
DATASET.eye,3,proposed,mean_error,0.0006234413965087244
DATASET.eye,3,proposed,mean_error,0.0006263394900549687
DATASET.eye,3,proposed,mean_error,0.0006234413965087245
DATASET.eye,3,proposed,mean_error,0.0006215971551611145
DATASET.eye,4,proposed,mean_error,0.000650578090623557
DATASET.eye,4,proposed,mean_error,0.0006463626818290197
DATASET.eye,4,proposed,mean_error,0.0006679666519010224
DATASET.eye,4,proposed,mean_error,0.0006538274682360125
DATASET.eye,4,proposed,mean_error,0.000654266573318777
DATASET.eye,4,proposed,mean_error,0.0006693717881658681
DATASET.eye,4,proposed,mean_error,0.0006476799970773126
DATASET.eye,4,proposed,mean_error,0.0006559351726332813
DATASET.eye,4,proposed,mean_error,0.0006421472730344827
DATASET.eye,4,proposed,mean_error,0.0006530370790870371
DATASET.eye,5,proposed,mean_error,0.0006960693771979365
DATASET.eye,5,proposed,mean_error,0.0006874629175757566
DATASET.eye,5,proposed,mean_error,0.0006826327616653496
DATASET.eye,5,proposed,mean_error,0.0006943129568668793
DATASET.eye,5,proposed,mean_error,0.0006930834626351394
DATASET.eye,5,proposed,mean_error,0.0006902731901054478
DATASET.eye,5,proposed,mean_error,0.0006851795711453822
DATASET.eye,5,proposed,mean_error,0.0006826327616653495
DATASET.eye,5,proposed,mean_error,0.0006795590260859995
DATASET.eye,5,proposed,mean_error,0.0006877263806254151
DATASET.eye,1,ldp,variance_error,0.25498179083125966
DATASET.eye,1,ldp,variance_error,0.2548234335510478
DATASET.eye,1,ldp,variance_error,0.25469841934846216
DATASET.eye,1,ldp,variance_error,0.2548227375530662
DATASET.eye,1,ldp,variance_error,0.2545742062662719
DATASET.eye,1,ldp,variance_error,0.25525868370729493
DATASET.eye,1,ldp,variance_error,0.2550734203452636
DATASET.eye,1,ldp,variance_error,0.2546193462687801
DATASET.eye,1,ldp,variance_error,0.2546701790880072
DATASET.eye,1,ldp,variance_error,0.25498724624652735
DATASET.eye,2,ldp,variance_error,0.2550744632472107
DATASET.eye,2,ldp,variance_error,0.2550917028850686
DATASET.eye,2,ldp,variance_error,0.25490070202929244
DATASET.eye,2,ldp,variance_error,0.2546217382417048
DATASET.eye,2,ldp,variance_error,0.25526990946706163
DATASET.eye,2,ldp,variance_error,0.2547158836854796
DATASET.eye,2,ldp,variance_error,0.2548918301355753
DATASET.eye,2,ldp,variance_error,0.2547119560492929
DATASET.eye,2,ldp,variance_error,0.2549172723877823
DATASET.eye,2,ldp,variance_error,0.25505407475504865
DATASET.eye,3,ldp,variance_error,0.25477818536005536
DATASET.eye,3,ldp,variance_error,0.25484735941243525
DATASET.eye,3,ldp,variance_error,0.2548673703399277
DATASET.eye,3,ldp,variance_error,0.2550439361362449
DATASET.eye,3,ldp,variance_error,0.2548537026740897
DATASET.eye,3,ldp,variance_error,0.2544324158404694
DATASET.eye,3,ldp,variance_error,0.25457165222962597
DATASET.eye,3,ldp,variance_error,0.25510016129729135
DATASET.eye,3,ldp,variance_error,0.2550171995643177
DATASET.eye,3,ldp,variance_error,0.2549458669983739
DATASET.eye,4,ldp,variance_error,0.2547480134752463
DATASET.eye,4,ldp,variance_error,0.2547686660874731
DATASET.eye,4,ldp,variance_error,0.25514158916456114
DATASET.eye,4,ldp,variance_error,0.2547830555938861
DATASET.eye,4,ldp,variance_error,0.2550312868437909
DATASET.eye,4,ldp,variance_error,0.2549074916231956
DATASET.eye,4,ldp,variance_error,0.2548787953942706
DATASET.eye,4,ldp,variance_error,0.2550897349058797
DATASET.eye,4,ldp,variance_error,0.2549080176732748
DATASET.eye,4,ldp,variance_error,0.25499631261671
DATASET.eye,5,ldp,variance_error,0.2550300126725333
DATASET.eye,5,ldp,variance_error,0.25494168750640406
DATASET.eye,5,ldp,variance_error,0.2550929792463765
DATASET.eye,5,ldp,variance_error,0.25503634104184575
DATASET.eye,5,ldp,variance_error,0.25468827109343717
DATASET.eye,5,ldp,variance_error,0.25499268063731223
DATASET.eye,5,ldp,variance_error,0.25481256126539753
DATASET.eye,5,ldp,variance_error,0.25503272570683017
DATASET.eye,5,ldp,variance_error,0.2551626719026646
DATASET.eye,5,ldp,variance_error,0.2549838472884802
DATASET.eye,1,proposed,variance_error,0.032538130775031704
DATASET.eye,1,proposed,variance_error,0.03261991907906096
DATASET.eye,1,proposed,variance_error,0.03244926773255176
DATASET.eye,1,proposed,variance_error,0.032488673307385585
DATASET.eye,1,proposed,variance_error,0.03243786589274186
DATASET.eye,1,proposed,variance_error,0.032523128054538095
DATASET.eye,1,proposed,variance_error,0.032429111823730254
DATASET.eye,1,proposed,variance_error,0.032609667891672404
DATASET.eye,1,proposed,variance_error,0.032457624088431045
DATASET.eye,1,proposed,variance_error,0.032469801206042946
DATASET.eye,2,proposed,variance_error,0.03342232065386689
DATASET.eye,2,proposed,variance_error,0.03332905604831793
DATASET.eye,2,proposed,variance_error,0.0333683245260037
DATASET.eye,2,proposed,variance_error,0.03344093608131575
DATASET.eye,2,proposed,variance_error,0.03310453165477175
DATASET.eye,2,proposed,variance_error,0.03315024895453585
DATASET.eye,2,proposed,variance_error,0.033331850114475495
DATASET.eye,2,proposed,variance_error,0.03337212908136419
DATASET.eye,2,proposed,variance_error,0.033489223186087914
DATASET.eye,2,proposed,variance_error,0.03324889144757227
DATASET.eye,3,proposed,variance_error,0.03467854970549383
DATASET.eye,3,proposed,variance_error,0.0346559952535968
DATASET.eye,3,proposed,variance_error,0.03455872679811113
DATASET.eye,3,proposed,variance_error,0.03465316877469498
DATASET.eye,3,proposed,variance_error,0.03469934861307993
DATASET.eye,3,proposed,variance_error,0.03455463666019307
DATASET.eye,3,proposed,variance_error,0.034598289618555614
DATASET.eye,3,proposed,variance_error,0.03465982039542999
DATASET.eye,3,proposed,variance_error,0.03465661854190879
DATASET.eye,3,proposed,variance_error,0.03465593042810826
DATASET.eye,4,proposed,variance_error,0.03605387982392853
DATASET.eye,4,proposed,variance_error,0.035905001081363526
DATASET.eye,4,proposed,variance_error,0.03597881979239438
DATASET.eye,4,proposed,variance_error,0.03611931195638613
DATASET.eye,4,proposed,variance_error,0.036015943334827986
DATASET.eye,4,proposed,variance_error,0.03588996594812565
DATASET.eye,4,proposed,variance_error,0.03615237076548501
DATASET.eye,4,proposed,variance_error,0.03611205237769113
DATASET.eye,4,proposed,variance_error,0.03598738551708121
DATASET.eye,4,proposed,variance_error,0.03619804689230371
DATASET.eye,5,proposed,variance_error,0.03725431296436553
DATASET.eye,5,proposed,variance_error,0.03722401975077045
DATASET.eye,5,proposed,variance_error,0.03722419889688402
DATASET.eye,5,proposed,variance_error,0.037201758765612034
DATASET.eye,5,proposed,variance_error,0.03720942963575113
DATASET.eye,5,proposed,variance_error,0.03719404847456774
DATASET.eye,5,proposed,variance_error,0.0371646312810879
DATASET.eye,5,proposed,variance_error,0.0371945127652288
DATASET.eye,5,proposed,variance_error,0.03733834913601049
DATASET.eye,5,proposed,variance_error,0.03722517215523206
