,Dataset,Epsilon,Approach,MIAMethod,MIAResult,Group
1009,lactose,0.1,proposed,hamming_distance,0.0,2
1010,lactose,0.05,proposed,hamming_distance,0.0833333333333333,7
1011,lactose,0.1,proposed,hamming_distance,0.0833333333333333,3
1012,lactose,0.1,proposed,hamming_distance,0.0,4
1013,lactose,0.1,proposed,hamming_distance,0.0833333333333333,5
1014,lactose,0.05,proposed,hamming_distance,0.0,8
1015,lactose,0.05,proposed,hamming_distance,0.0833333333333333,9
1016,lactose,0.5,proposed,hamming_distance,0.0833333333333333,0
1017,lactose,0.5,proposed,hamming_distance,0.0,1
1018,lactose,0.5,proposed,hamming_distance,0.0833333333333333,2
1019,lactose,0.5,proposed,hamming_distance,0.0833333333333333,3
1020,lactose,0.5,proposed,hamming_distance,0.0833333333333333,4
1021,lactose,0.1,proposed,hamming_distance,0.0,6
1022,lactose,0.5,proposed,hamming_distance,0.0833333333333333,5
1023,lactose,0.1,proposed,hamming_distance,0.0833333333333333,7
1024,lactose,0.5,proposed,hamming_distance,0.1666666666666666,6
1025,lactose,0.5,proposed,hamming_distance,0.0833333333333333,7
1026,lactose,0.1,proposed,hamming_distance,0.0,8
1027,lactose,1.0,proposed,hamming_distance,0.0833333333333333,0
1028,lactose,0.5,proposed,hamming_distance,0.0833333333333333,8
1029,lactose,5.0,proposed,hamming_distance,0.75,0
1030,lactose,1.0,proposed,hamming_distance,0.0,1
1031,lactose,1.0,proposed,hamming_distance,0.0833333333333333,2
1032,lactose,1.0,proposed,hamming_distance,0.0833333333333333,3
1033,lactose,1.0,proposed,hamming_distance,0.25,4
1034,lactose,0.1,proposed,hamming_distance,0.0,9
1035,lactose,1.0,proposed,hamming_distance,0.1666666666666666,5
1036,lactose,1.0,proposed,hamming_distance,0.1666666666666666,6
1037,lactose,0.5,proposed,hamming_distance,0.0833333333333333,9
1038,lactose,5.0,proposed,hamming_distance,0.6666666666666666,1
1039,lactose,5.0,proposed,hamming_distance,0.75,2
1040,lactose,5.0,proposed,hamming_distance,0.75,3
1041,lactose,5.0,proposed,hamming_distance,0.75,4
1042,lactose,1.0,proposed,hamming_distance,0.3333333333333333,7
1043,lactose,5.0,proposed,hamming_distance,0.8333333333333334,5
1044,lactose,5.0,proposed,hamming_distance,0.75,6
1045,lactose,1.0,proposed,hamming_distance,0.0833333333333333,8
1046,lactose,1.0,proposed,hamming_distance,0.1666666666666666,9
1047,lactose,5.0,proposed,hamming_distance,0.75,7
1048,lactose,10.0,proposed,hamming_distance,0.8333333333333334,0
1049,lactose,10.0,proposed,hamming_distance,0.9166666666666666,1
1050,lactose,10.0,proposed,hamming_distance,0.8333333333333334,2
1051,lactose,10.0,proposed,hamming_distance,0.9166666666666666,3
1052,lactose,10.0,proposed,hamming_distance,0.9166666666666666,4
1053,lactose,10.0,proposed,hamming_distance,0.8333333333333334,5
1054,lactose,50.0,proposed,hamming_distance,0.8333333333333334,0
1055,lactose,5.0,proposed,hamming_distance,0.75,8
1056,lactose,10.0,proposed,hamming_distance,0.8333333333333334,6
1057,lactose,10.0,proposed,hamming_distance,0.8333333333333334,7
1058,lactose,10.0,proposed,hamming_distance,0.8333333333333334,8
1059,lactose,50.0,proposed,hamming_distance,0.8333333333333334,1
1060,lactose,50.0,proposed,hamming_distance,0.8333333333333334,2
1061,lactose,100.0,proposed,hamming_distance,0.8333333333333334,0
1062,lactose,50.0,proposed,hamming_distance,0.8333333333333334,3
1063,lactose,5.0,proposed,hamming_distance,0.75,9
1064,lactose,100.0,proposed,hamming_distance,0.9166666666666666,1
1065,lactose,50.0,proposed,hamming_distance,0.8333333333333334,4
1066,lactose,100.0,proposed,hamming_distance,0.8333333333333334,2
1067,lactose,100.0,proposed,hamming_distance,0.8333333333333334,3
1068,lactose,50.0,proposed,hamming_distance,0.8333333333333334,5
1069,lactose,100.0,proposed,hamming_distance,0.8333333333333334,4
1070,lactose,50.0,proposed,hamming_distance,0.8333333333333334,6
1071,lactose,50.0,proposed,hamming_distance,0.8333333333333334,7
1072,lactose,50.0,proposed,hamming_distance,0.8333333333333334,8
1073,lactose,50.0,proposed,hamming_distance,0.8333333333333334,9
1074,lactose,100.0,proposed,hamming_distance,0.8333333333333334,5
1075,lactose,100.0,proposed,hamming_distance,0.8333333333333334,6
1076,lactose,100.0,proposed,hamming_distance,0.8333333333333334,7
1077,lactose,10.0,proposed,hamming_distance,0.8333333333333334,9
1078,lactose,100.0,proposed,hamming_distance,0.8333333333333334,8
1079,lactose,100.0,proposed,hamming_distance,0.8333333333333334,9
1080,lactose,0.01,ldp,xgboost,0.0,0
1081,lactose,0.01,ldp,xgboost,0.0,1
1082,lactose,0.01,ldp,xgboost,0.0833333333333333,2
1083,lactose,0.01,ldp,xgboost,0.0,3
1084,lactose,0.01,ldp,xgboost,0.0,4
1085,lactose,0.01,ldp,xgboost,0.0833333333333333,5
1086,lactose,0.01,ldp,xgboost,0.0833333333333333,6
1087,lactose,0.01,ldp,xgboost,0.0833333333333333,7
1088,lactose,0.01,ldp,xgboost,0.0,8
1089,lactose,0.05,ldp,xgboost,0.0,0
1090,lactose,0.01,ldp,xgboost,0.0,9
1091,lactose,0.05,ldp,xgboost,0.0,1
1092,lactose,0.05,ldp,xgboost,0.0,2
1093,lactose,0.05,ldp,xgboost,0.0,3
1094,lactose,0.05,ldp,xgboost,0.0,4
1095,lactose,0.05,ldp,xgboost,0.0,5
1096,lactose,0.05,ldp,xgboost,0.0833333333333333,6
1097,lactose,0.1,ldp,xgboost,0.0,0
1098,lactose,0.1,ldp,xgboost,0.0,1
1099,lactose,0.05,ldp,xgboost,0.0,7
1100,lactose,0.05,ldp,xgboost,0.0,8
1101,lactose,0.05,ldp,xgboost,0.0833333333333333,9
1102,lactose,0.1,ldp,xgboost,0.0833333333333333,2
1103,lactose,0.1,ldp,xgboost,0.0833333333333333,3
1104,lactose,0.1,ldp,xgboost,0.0833333333333333,4
1105,lactose,0.1,ldp,xgboost,0.0,5
1106,lactose,0.1,ldp,xgboost,0.0,6
1107,lactose,0.1,ldp,xgboost,0.0833333333333333,7
1108,lactose,0.1,ldp,xgboost,0.0,8
1109,lactose,0.5,ldp,xgboost,0.0,0
1110,lactose,0.1,ldp,xgboost,0.0833333333333333,9
1111,lactose,0.5,ldp,xgboost,0.0833333333333333,1
1112,lactose,0.5,ldp,xgboost,0.0833333333333333,2
1113,lactose,0.5,ldp,xgboost,0.0833333333333333,3
1114,lactose,0.5,ldp,xgboost,0.0833333333333333,4
1115,lactose,0.5,ldp,xgboost,0.0,5
1116,lactose,0.5,ldp,xgboost,0.0833333333333333,6
1117,lactose,0.5,ldp,xgboost,0.0,7
1118,lactose,0.5,ldp,xgboost,0.0,8
1119,lactose,0.5,ldp,xgboost,0.0833333333333333,9
1120,lactose,1.0,ldp,xgboost,0.0833333333333333,0
1121,lactose,1.0,ldp,xgboost,0.1666666666666666,1
1122,lactose,1.0,ldp,xgboost,0.0833333333333333,2
1123,lactose,1.0,ldp,xgboost,0.0833333333333333,3
1124,lactose,1.0,ldp,xgboost,0.0833333333333333,4
1125,lactose,1.0,ldp,xgboost,0.0833333333333333,5
1126,lactose,1.0,ldp,xgboost,0.0833333333333333,6
1127,lactose,1.0,ldp,xgboost,0.0833333333333333,7
1128,lactose,1.0,ldp,xgboost,0.0833333333333333,8
1129,lactose,1.0,ldp,xgboost,0.1666666666666666,9
1130,lactose,5.0,ldp,xgboost,0.8333333333333334,0
1131,lactose,5.0,ldp,xgboost,0.8333333333333334,1
1132,lactose,5.0,ldp,xgboost,0.8333333333333334,2
1133,lactose,5.0,ldp,xgboost,0.8333333333333334,3
1134,lactose,5.0,ldp,xgboost,0.8333333333333334,4
1135,lactose,5.0,ldp,xgboost,0.8333333333333334,5
1136,lactose,5.0,ldp,xgboost,0.8333333333333334,6
1137,lactose,10.0,ldp,xgboost,0.8333333333333334,0
1138,lactose,5.0,ldp,xgboost,0.8333333333333334,7
1139,lactose,5.0,ldp,xgboost,0.8333333333333334,8
1140,lactose,10.0,ldp,xgboost,0.8333333333333334,1
1141,lactose,5.0,ldp,xgboost,0.8333333333333334,9
1142,lactose,10.0,ldp,xgboost,0.8333333333333334,2
1143,lactose,10.0,ldp,xgboost,0.8333333333333334,3
1144,lactose,10.0,ldp,xgboost,0.8333333333333334,4
1145,lactose,10.0,ldp,xgboost,0.8333333333333334,5
1146,lactose,10.0,ldp,xgboost,0.8333333333333334,6
1147,lactose,10.0,ldp,xgboost,0.8333333333333334,7
1148,lactose,50.0,ldp,xgboost,0.8333333333333334,0
1149,lactose,10.0,ldp,xgboost,0.8333333333333334,8
1150,lactose,50.0,ldp,xgboost,0.8333333333333334,1
1151,lactose,10.0,ldp,xgboost,0.8333333333333334,9
1152,lactose,50.0,ldp,xgboost,0.8333333333333334,2
1153,lactose,50.0,ldp,xgboost,0.8333333333333334,3
1154,lactose,0.01,proposed,xgboost,0.5833333333333334,0
1155,lactose,50.0,ldp,xgboost,0.8333333333333334,4
1156,lactose,50.0,ldp,xgboost,0.8333333333333334,5
1157,lactose,0.01,proposed,xgboost,0.5,1
1158,lactose,0.01,proposed,xgboost,0.5833333333333334,2
1159,lactose,50.0,ldp,xgboost,0.8333333333333334,6
1160,lactose,50.0,ldp,xgboost,0.8333333333333334,7
1161,lactose,0.01,proposed,xgboost,0.5833333333333334,3
1162,lactose,50.0,ldp,xgboost,0.8333333333333334,8
1163,lactose,50.0,ldp,xgboost,0.8333333333333334,9
1164,lactose,0.01,proposed,xgboost,0.4166666666666667,4
1165,lactose,0.01,proposed,xgboost,0.6666666666666666,5
1166,lactose,100.0,ldp,xgboost,0.8333333333333334,0
1167,lactose,100.0,ldp,xgboost,0.8333333333333334,1
1168,lactose,100.0,ldp,xgboost,0.8333333333333334,2
1169,lactose,100.0,ldp,xgboost,0.8333333333333334,3
1170,lactose,100.0,ldp,xgboost,0.8333333333333334,4
1171,lactose,100.0,ldp,xgboost,0.8333333333333334,5
1172,lactose,100.0,ldp,xgboost,0.8333333333333334,6
1173,lactose,100.0,ldp,xgboost,0.8333333333333334,7
1174,lactose,100.0,ldp,xgboost,0.8333333333333334,8
1175,lactose,100.0,ldp,xgboost,0.8333333333333334,9
1176,lactose,0.01,proposed,xgboost,0.4166666666666667,6
1177,lactose,0.01,proposed,xgboost,0.4166666666666667,7
1178,lactose,0.05,proposed,xgboost,0.5833333333333334,0
1179,lactose,0.01,proposed,xgboost,0.5833333333333334,8
1180,lactose,0.05,proposed,xgboost,0.5,1
1181,lactose,0.01,proposed,xgboost,0.6666666666666666,9
1182,lactose,0.05,proposed,xgboost,0.25,2
1183,lactose,0.05,proposed,xgboost,0.3333333333333333,3
1184,lactose,0.05,proposed,xgboost,0.3333333333333333,4
1185,lactose,0.05,proposed,xgboost,0.5,5
1186,lactose,0.05,proposed,xgboost,0.4166666666666667,6
1187,lactose,0.05,proposed,xgboost,0.6666666666666666,7
1188,lactose,0.1,proposed,xgboost,0.4166666666666667,0
1189,lactose,0.05,proposed,xgboost,0.5,8
1190,lactose,0.1,proposed,xgboost,0.5,1
1191,lactose,0.1,proposed,xgboost,0.5,2
1192,lactose,0.1,proposed,xgboost,0.5,3
1193,lactose,0.05,proposed,xgboost,0.6666666666666666,9
1194,lactose,0.1,proposed,xgboost,0.5833333333333334,4
1195,lactose,0.1,proposed,xgboost,0.5,5
1196,lactose,0.1,proposed,xgboost,0.5833333333333334,6
1197,lactose,0.1,proposed,xgboost,0.25,7
1198,lactose,0.1,proposed,xgboost,0.4166666666666667,8
1199,lactose,0.1,proposed,xgboost,0.5,9
1200,lactose,0.5,proposed,xgboost,0.4166666666666667,0
1201,lactose,0.5,proposed,xgboost,0.5833333333333334,1
1202,lactose,0.5,proposed,xgboost,0.5833333333333334,2
1203,lactose,0.5,proposed,xgboost,0.5833333333333334,3
1204,lactose,0.5,proposed,xgboost,0.4166666666666667,4
1205,lactose,0.5,proposed,xgboost,0.25,5
1206,lactose,0.5,proposed,xgboost,0.3333333333333333,6
1207,lactose,1.0,proposed,xgboost,0.5,0
1208,lactose,0.5,proposed,xgboost,0.25,7
1209,lactose,0.5,proposed,xgboost,0.5,8
1210,lactose,1.0,proposed,xgboost,0.4166666666666667,1
1211,lactose,1.0,proposed,xgboost,0.5,2
1212,lactose,0.5,proposed,xgboost,0.5,9
1213,lactose,1.0,proposed,xgboost,0.5,3
1214,lactose,1.0,proposed,xgboost,0.5,4
1215,lactose,1.0,proposed,xgboost,0.5,5
1216,lactose,1.0,proposed,xgboost,0.5,6
1217,lactose,1.0,proposed,xgboost,0.5,7
1218,lactose,1.0,proposed,xgboost,0.6666666666666666,8
1219,lactose,1.0,proposed,xgboost,0.5833333333333334,9
1220,lactose,5.0,proposed,xgboost,0.5833333333333334,0
1221,lactose,5.0,proposed,xgboost,0.5,1
1222,lactose,5.0,proposed,xgboost,0.6666666666666666,2
1223,lactose,5.0,proposed,xgboost,0.5833333333333334,3
1224,lactose,5.0,proposed,xgboost,0.5833333333333334,4
1225,lactose,5.0,proposed,xgboost,0.5,5
1226,lactose,5.0,proposed,xgboost,0.5833333333333334,6
1227,lactose,5.0,proposed,xgboost,0.4166666666666667,7
1228,lactose,5.0,proposed,xgboost,0.4166666666666667,8
1229,lactose,5.0,proposed,xgboost,0.5,9
1230,lactose,10.0,proposed,xgboost,0.6666666666666666,0
1231,lactose,10.0,proposed,xgboost,0.5833333333333334,1
1232,lactose,10.0,proposed,xgboost,0.75,2
1233,lactose,10.0,proposed,xgboost,0.75,3
1234,lactose,10.0,proposed,xgboost,0.5,4
1235,lactose,50.0,proposed,xgboost,0.8333333333333334,0
1236,lactose,10.0,proposed,xgboost,0.5833333333333334,5
1237,lactose,10.0,proposed,xgboost,0.6666666666666666,6
1238,lactose,10.0,proposed,xgboost,0.5833333333333334,7
1239,lactose,10.0,proposed,xgboost,0.5833333333333334,8
1240,lactose,10.0,proposed,xgboost,0.6666666666666666,9
1241,lactose,0.01,ldp,decision_tree,0.0,0
1242,lactose,0.01,ldp,decision_tree,0.25,1
1243,lactose,50.0,proposed,xgboost,0.9166666666666666,1
1244,lactose,0.01,ldp,decision_tree,0.1666666666666666,2
1245,lactose,50.0,proposed,xgboost,0.8333333333333334,2
1246,lactose,0.01,ldp,decision_tree,0.0,3
1247,lactose,0.01,ldp,decision_tree,0.0833333333333333,4
1248,lactose,50.0,proposed,xgboost,0.8333333333333334,3
1249,lactose,0.01,ldp,decision_tree,0.0833333333333333,5
1250,lactose,0.01,ldp,decision_tree,0.25,6
1251,lactose,0.01,ldp,decision_tree,0.25,7
1252,lactose,0.01,ldp,decision_tree,0.0,8
1253,lactose,0.01,ldp,decision_tree,0.1666666666666666,9
1254,lactose,0.05,ldp,decision_tree,0.0,0
1255,lactose,50.0,proposed,xgboost,0.8333333333333334,4
1256,lactose,0.05,ldp,decision_tree,0.0833333333333333,1
1257,lactose,0.05,ldp,decision_tree,0.0,2
1258,lactose,0.05,ldp,decision_tree,0.0833333333333333,3
1259,lactose,0.05,ldp,decision_tree,0.0,4
1260,lactose,0.05,ldp,decision_tree,0.0,5
1261,lactose,50.0,proposed,xgboost,0.8333333333333334,5
1262,lactose,0.05,ldp,decision_tree,0.1666666666666666,6
1263,lactose,0.05,ldp,decision_tree,0.0833333333333333,7
1264,lactose,50.0,proposed,xgboost,0.8333333333333334,6
1265,lactose,0.1,ldp,decision_tree,0.1666666666666666,0
1266,lactose,50.0,proposed,xgboost,0.8333333333333334,7
1267,lactose,0.05,ldp,decision_tree,0.0,8
1268,lactose,0.05,ldp,decision_tree,0.0,9
1269,lactose,0.1,ldp,decision_tree,0.1666666666666666,1
1270,lactose,0.1,ldp,decision_tree,0.0,2
1271,lactose,0.1,ldp,decision_tree,0.0833333333333333,3
1272,lactose,0.1,ldp,decision_tree,0.0833333333333333,4
1273,lactose,0.1,ldp,decision_tree,0.0833333333333333,5
1274,lactose,0.1,ldp,decision_tree,0.1666666666666666,6
1275,lactose,0.1,ldp,decision_tree,0.1666666666666666,7
1276,lactose,0.1,ldp,decision_tree,0.0833333333333333,8
1277,lactose,0.5,ldp,decision_tree,0.1666666666666666,0
1278,lactose,0.1,ldp,decision_tree,0.0833333333333333,9
1279,lactose,0.5,ldp,decision_tree,0.25,1
1280,lactose,0.5,ldp,decision_tree,0.1666666666666666,2
1281,lactose,0.5,ldp,decision_tree,0.25,3
1282,lactose,0.5,ldp,decision_tree,0.25,4
1283,lactose,0.5,ldp,decision_tree,0.4166666666666667,5
1284,lactose,0.5,ldp,decision_tree,0.25,6
1285,lactose,0.5,ldp,decision_tree,0.1666666666666666,7
1286,lactose,0.5,ldp,decision_tree,0.0833333333333333,8
1287,lactose,0.5,ldp,decision_tree,0.1666666666666666,9
1288,lactose,1.0,ldp,decision_tree,0.25,0
1289,lactose,1.0,ldp,decision_tree,0.0833333333333333,1
1290,lactose,1.0,ldp,decision_tree,0.25,2
1291,lactose,1.0,ldp,decision_tree,0.1666666666666666,3
1292,lactose,1.0,ldp,decision_tree,0.0833333333333333,4
1293,lactose,1.0,ldp,decision_tree,0.25,5
1294,lactose,1.0,ldp,decision_tree,0.1666666666666666,6
1295,lactose,1.0,ldp,decision_tree,0.1666666666666666,7
1296,lactose,5.0,ldp,decision_tree,0.8333333333333334,0
1297,lactose,1.0,ldp,decision_tree,0.1666666666666666,8
1298,lactose,5.0,ldp,decision_tree,0.75,1
1299,lactose,1.0,ldp,decision_tree,0.0833333333333333,9
1300,lactose,5.0,ldp,decision_tree,0.8333333333333334,2
1301,lactose,5.0,ldp,decision_tree,0.8333333333333334,3
1302,lactose,5.0,ldp,decision_tree,0.75,4
1303,lactose,5.0,ldp,decision_tree,0.75,5
1304,lactose,5.0,ldp,decision_tree,0.8333333333333334,6
1305,lactose,5.0,ldp,decision_tree,0.9166666666666666,7
1306,lactose,5.0,ldp,decision_tree,0.8333333333333334,8
1307,lactose,5.0,ldp,decision_tree,0.75,9
1308,lactose,10.0,ldp,decision_tree,0.8333333333333334,0
1309,lactose,10.0,ldp,decision_tree,0.8333333333333334,1
1310,lactose,10.0,ldp,decision_tree,0.8333333333333334,2
1311,lactose,10.0,ldp,decision_tree,0.8333333333333334,3
1312,lactose,10.0,ldp,decision_tree,0.8333333333333334,4
1313,lactose,10.0,ldp,decision_tree,0.8333333333333334,5
1314,lactose,10.0,ldp,decision_tree,0.8333333333333334,6
1315,lactose,10.0,ldp,decision_tree,0.8333333333333334,7
1316,lactose,10.0,ldp,decision_tree,0.8333333333333334,8
1317,lactose,10.0,ldp,decision_tree,0.8333333333333334,9
1318,lactose,50.0,ldp,decision_tree,0.8333333333333334,0
1319,lactose,50.0,ldp,decision_tree,0.8333333333333334,1
1320,lactose,50.0,ldp,decision_tree,0.8333333333333334,2
1321,lactose,50.0,ldp,decision_tree,0.8333333333333334,3
1322,lactose,50.0,ldp,decision_tree,0.8333333333333334,4
1323,lactose,50.0,ldp,decision_tree,0.8333333333333334,5
1324,lactose,50.0,ldp,decision_tree,0.8333333333333334,6
1325,lactose,50.0,ldp,decision_tree,0.8333333333333334,7
1326,lactose,50.0,ldp,decision_tree,0.8333333333333334,8
1327,lactose,50.0,ldp,decision_tree,0.8333333333333334,9
1328,lactose,100.0,ldp,decision_tree,0.8333333333333334,0
1329,lactose,100.0,ldp,decision_tree,0.8333333333333334,1
1330,lactose,100.0,ldp,decision_tree,0.8333333333333334,2
1331,lactose,100.0,ldp,decision_tree,0.8333333333333334,3
1332,lactose,100.0,ldp,decision_tree,0.8333333333333334,4
1333,lactose,100.0,ldp,decision_tree,0.8333333333333334,5
1334,lactose,100.0,ldp,decision_tree,0.8333333333333334,6
1335,lactose,100.0,ldp,decision_tree,0.8333333333333334,7
1336,lactose,100.0,ldp,decision_tree,0.8333333333333334,8
1337,lactose,100.0,ldp,decision_tree,0.8333333333333334,9
1338,lactose,0.01,proposed,decision_tree,0.4166666666666667,0
1339,lactose,0.01,proposed,decision_tree,0.5,1
1340,lactose,0.01,proposed,decision_tree,0.3333333333333333,2
1341,lactose,0.01,proposed,decision_tree,0.25,3
1342,lactose,0.01,proposed,decision_tree,0.3333333333333333,4
1343,lactose,0.01,proposed,decision_tree,0.4166666666666667,5
1344,lactose,0.01,proposed,decision_tree,0.5,6
1345,lactose,0.01,proposed,decision_tree,0.3333333333333333,7
1346,lactose,0.01,proposed,decision_tree,0.25,8
1347,lactose,0.01,proposed,decision_tree,0.5,9
1348,lactose,0.05,proposed,decision_tree,0.5,0
1349,lactose,0.05,proposed,decision_tree,0.3333333333333333,1
1350,lactose,0.05,proposed,decision_tree,0.4166666666666667,2
1351,lactose,0.05,proposed,decision_tree,0.5,3
1352,lactose,0.05,proposed,decision_tree,0.3333333333333333,4
1353,lactose,0.05,proposed,decision_tree,0.0833333333333333,5
1354,lactose,0.05,proposed,decision_tree,0.1666666666666666,6
1355,lactose,0.05,proposed,decision_tree,0.5,7
1356,lactose,0.1,proposed,decision_tree,0.1666666666666666,0
1357,lactose,0.05,proposed,decision_tree,0.5,8
1358,lactose,0.05,proposed,decision_tree,0.5,9
1359,lactose,0.1,proposed,decision_tree,0.4166666666666667,1
1360,lactose,0.1,proposed,decision_tree,0.3333333333333333,2
1361,lactose,0.1,proposed,decision_tree,0.4166666666666667,3
1362,lactose,0.1,proposed,decision_tree,0.25,4
1363,lactose,0.1,proposed,decision_tree,0.5,5
1364,lactose,0.1,proposed,decision_tree,0.25,6
1365,lactose,0.1,proposed,decision_tree,0.5,7
1366,lactose,0.1,proposed,decision_tree,0.4166666666666667,8
1367,lactose,0.5,proposed,decision_tree,0.5833333333333334,0
1368,lactose,0.1,proposed,decision_tree,0.3333333333333333,9
1369,lactose,0.5,proposed,decision_tree,0.25,1
1370,lactose,0.5,proposed,decision_tree,0.5833333333333334,2
1371,lactose,0.5,proposed,decision_tree,0.25,3
1372,lactose,0.5,proposed,decision_tree,0.1666666666666666,4
1373,lactose,0.5,proposed,decision_tree,0.1666666666666666,5
1374,lactose,0.5,proposed,decision_tree,0.5,6
1375,lactose,0.5,proposed,decision_tree,0.5833333333333334,7
1376,lactose,0.5,proposed,decision_tree,0.4166666666666667,8
1377,lactose,0.5,proposed,decision_tree,0.5,9
1378,lactose,1.0,proposed,decision_tree,0.3333333333333333,0
1379,lactose,1.0,proposed,decision_tree,0.4166666666666667,1
1380,lactose,1.0,proposed,decision_tree,0.1666666666666666,2
1381,lactose,1.0,proposed,decision_tree,0.3333333333333333,3
1382,lactose,1.0,proposed,decision_tree,0.6666666666666666,4
1383,lactose,1.0,proposed,decision_tree,0.5,5
1384,lactose,1.0,proposed,decision_tree,0.4166666666666667,6
1385,lactose,1.0,proposed,decision_tree,0.3333333333333333,7
1386,lactose,1.0,proposed,decision_tree,0.1666666666666666,8
1387,lactose,5.0,proposed,decision_tree,0.4166666666666667,0
1388,lactose,1.0,proposed,decision_tree,0.3333333333333333,9
1389,lactose,5.0,proposed,decision_tree,0.5,1
1390,lactose,5.0,proposed,decision_tree,0.5833333333333334,2
1391,lactose,5.0,proposed,decision_tree,0.5833333333333334,3
1392,lactose,5.0,proposed,decision_tree,0.4166666666666667,4
1393,lactose,5.0,proposed,decision_tree,0.3333333333333333,5
1394,lactose,5.0,proposed,decision_tree,0.5833333333333334,6
1395,lactose,5.0,proposed,decision_tree,0.5,7
1396,lactose,5.0,proposed,decision_tree,0.5,8
1397,lactose,5.0,proposed,decision_tree,0.3333333333333333,9
1398,lactose,10.0,proposed,decision_tree,0.5,0
1399,lactose,10.0,proposed,decision_tree,0.75,1
1400,lactose,10.0,proposed,decision_tree,0.3333333333333333,2
1401,lactose,10.0,proposed,decision_tree,0.5833333333333334,3
1402,lactose,10.0,proposed,decision_tree,0.5833333333333334,4
1403,lactose,10.0,proposed,decision_tree,0.4166666666666667,5
1404,lactose,10.0,proposed,decision_tree,0.6666666666666666,6
1405,lactose,10.0,proposed,decision_tree,0.5,7
1406,lactose,10.0,proposed,decision_tree,0.5833333333333334,8
1407,lactose,50.0,proposed,decision_tree,0.5833333333333334,0
1408,lactose,10.0,proposed,decision_tree,0.75,9
1409,lactose,50.0,proposed,decision_tree,0.8333333333333334,1
1410,lactose,50.0,proposed,decision_tree,0.75,2
1411,lactose,50.0,proposed,decision_tree,0.6666666666666666,3
1412,lactose,50.0,proposed,decision_tree,0.8333333333333334,4
1413,lactose,50.0,proposed,decision_tree,0.75,5
1414,lactose,50.0,proposed,decision_tree,0.75,6
1415,lactose,50.0,proposed,decision_tree,0.8333333333333334,7
1416,lactose,50.0,proposed,decision_tree,0.75,8
1417,lactose,50.0,proposed,decision_tree,0.75,9
1418,lactose,100.0,proposed,decision_tree,0.6666666666666666,0
1419,lactose,100.0,proposed,decision_tree,0.8333333333333334,1
1420,lactose,100.0,proposed,decision_tree,0.8333333333333334,2
1421,lactose,50.0,proposed,xgboost,0.75,8
1422,lactose,100.0,proposed,decision_tree,0.75,3
1423,lactose,100.0,proposed,decision_tree,0.75,4
1424,lactose,100.0,proposed,decision_tree,0.6666666666666666,5
1425,lactose,100.0,proposed,decision_tree,0.75,6
1426,lactose,100.0,proposed,decision_tree,0.75,7
1427,lactose,100.0,proposed,decision_tree,0.8333333333333334,8
1428,lactose,100.0,proposed,decision_tree,0.75,9
1429,lactose,50.0,proposed,xgboost,0.8333333333333334,9
1430,lactose,0.01,ldp,random_forest,0.0,0
1431,lactose,0.01,ldp,random_forest,0.0,1
1432,lactose,0.01,ldp,random_forest,0.0833333333333333,2
1433,lactose,0.01,ldp,random_forest,0.0833333333333333,3
1434,lactose,0.01,ldp,random_forest,0.0,4
1435,lactose,0.01,ldp,random_forest,0.0833333333333333,5
1436,lactose,0.01,ldp,random_forest,0.0833333333333333,6
1437,lactose,0.01,ldp,random_forest,0.0,7
1438,lactose,0.05,ldp,random_forest,0.0,0
1439,lactose,0.01,ldp,random_forest,0.0833333333333333,8
1440,lactose,0.05,ldp,random_forest,0.0,1
1441,lactose,0.05,ldp,random_forest,0.0,2
1442,lactose,0.01,ldp,random_forest,0.0,9
1443,lactose,0.05,ldp,random_forest,0.0833333333333333,3
1444,lactose,0.05,ldp,random_forest,0.0,4
1445,lactose,0.05,ldp,random_forest,0.0833333333333333,5
1446,lactose,0.05,ldp,random_forest,0.0,6
1447,lactose,0.05,ldp,random_forest,0.0833333333333333,7
1448,lactose,0.05,ldp,random_forest,0.0,8
1449,lactose,0.1,ldp,random_forest,0.0833333333333333,0
1450,lactose,0.05,ldp,random_forest,0.0833333333333333,9
1451,lactose,0.1,ldp,random_forest,0.0,1
1452,lactose,0.1,ldp,random_forest,0.0,2
1453,lactose,0.1,ldp,random_forest,0.0833333333333333,3
1454,lactose,0.1,ldp,random_forest,0.0833333333333333,4
1455,lactose,0.1,ldp,random_forest,0.0833333333333333,5
1456,lactose,0.1,ldp,random_forest,0.0833333333333333,6
1457,lactose,0.1,ldp,random_forest,0.0,7
1458,lactose,0.1,ldp,random_forest,0.0,8
1459,lactose,0.1,ldp,random_forest,0.0,9
1460,lactose,0.5,ldp,random_forest,0.0833333333333333,0
1461,lactose,0.5,ldp,random_forest,0.0833333333333333,1
1462,lactose,0.5,ldp,random_forest,0.0833333333333333,2
1463,lactose,0.5,ldp,random_forest,0.0833333333333333,3
1464,lactose,0.5,ldp,random_forest,0.0833333333333333,4
1465,lactose,0.5,ldp,random_forest,0.0833333333333333,5
1466,lactose,0.5,ldp,random_forest,0.0833333333333333,6
1467,lactose,0.5,ldp,random_forest,0.0833333333333333,7
1468,lactose,0.5,ldp,random_forest,0.0,8
1469,lactose,1.0,ldp,random_forest,0.0833333333333333,0
1470,lactose,0.5,ldp,random_forest,0.0,9
1471,lactose,1.0,ldp,random_forest,0.0833333333333333,1
